doc_id,phrase_original_in_doc,phrase_canonical,topic_id,topic_label,concept_id,is_outlier_topic
216,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
218,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
220,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
220,카메라,카메라,7,이미지 센서,BT0005,False
220,이미지,이미지,7,이미지 센서,BT0005,False
221,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
221,메모리,메모리,3,메모리 | 인코딩,BT0012,False
221,컴퓨팅,컴퓨팅,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
223,사용자 단말,사용자 단말,1,조성물 | 프로세서 | 촉매,BT0001,False
223,스마트,스마트,1,조성물 | 프로세서 | 촉매,BT0001,False
226,자동차,자동차,26,자동차 | 드라이버,BT0013,False
229,테스트,테스트,11,테스트 코드,BT0015,False
230,카메라,카메라,7,이미지 센서,BT0005,False
231,지지대,지지대,1,조성물 | 프로세서 | 촉매,BT0001,False
232,탄소,탄소,23,탄소,BT0017,False
232,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
232,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
232,반도체 장치,반도체 장치,5,반도체 장치 | 반도체 디바이스,BT0004,False
232,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
234,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
235,라이트,라이트,1,조성물 | 프로세서 | 촉매,BT0001,False
236,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
236,배터리,배터리,16,배터리,BT0018,False
237,자동차,자동차,26,자동차 | 드라이버,BT0013,False
237,플라스틱,플라스틱,2,접착제 | 플라스틱 | 폴리머,BT0009,False
240,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
242,지지대,지지대,1,조성물 | 프로세서 | 촉매,BT0001,False
243,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
244,게이트,게이트,1,조성물 | 프로세서 | 촉매,BT0001,False
244,이벤트,이벤트,1,조성물 | 프로세서 | 촉매,BT0001,False
245,트레이,트레이,1,조성물 | 프로세서 | 촉매,BT0001,False
246,자외선,자외선,9,레이저 | 방사선 | 자외선,BT0008,False
246,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
248,이미지 센서,이미지 센서,7,이미지 센서,BT0005,False
248,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
248,이미지,이미지,7,이미지 센서,BT0005,False
248,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
248,메모리,메모리,3,메모리 | 인코딩,BT0012,False
252,초음파 발생,초음파 발생,27,초음파 발생 | 전자파 차폐,BT0007,False
252,초음파,초음파,1,조성물 | 프로세서 | 촉매,BT0001,False
254,스펜서,스펜서,1,조성물 | 프로세서 | 촉매,BT0001,False
254,플라스틱,플라스틱,2,접착제 | 플라스틱 | 폴리머,BT0009,False
256,초음파 발생,초음파 발생,27,초음파 발생 | 전자파 차폐,BT0007,False
256,초음파,초음파,1,조성물 | 프로세서 | 촉매,BT0001,False
257,중합체,중합체,1,조성물 | 프로세서 | 촉매,BT0001,False
258,그리퍼,그리퍼,1,조성물 | 프로세서 | 촉매,BT0001,False
261,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
261,복합체,복합체,1,조성물 | 프로세서 | 촉매,BT0001,False
264,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
264,플라즈마,플라즈마,1,조성물 | 프로세서 | 촉매,BT0001,False
264,모니터링,모니터링,18,모니터링 시스템,BT0014,False
265,지지대,지지대,1,조성물 | 프로세서 | 촉매,BT0001,False
266,플라스틱,플라스틱,2,접착제 | 플라스틱 | 폴리머,BT0009,False
269,자동차,자동차,26,자동차 | 드라이버,BT0013,False
269,배터리,배터리,16,배터리,BT0018,False
270,카메라,카메라,7,이미지 센서,BT0005,False
271,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
271,탄소,탄소,23,탄소,BT0017,False
273,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
274,케이블,케이블,8,케이블 | 단섬유 | 커넥터,BT0011,False
276,컴퓨터 프로그램,컴퓨터 프로그램,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
276,프로그램 제품,프로그램 제품,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
276,컴퓨터 판독,컴퓨터 판독,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
276,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
277,방사선,방사선,9,레이저 | 방사선 | 자외선,BT0008,False
279,스마트,스마트,1,조성물 | 프로세서 | 촉매,BT0001,False
281,스테이션,스테이션,1,조성물 | 프로세서 | 촉매,BT0001,False
281,트레이,트레이,1,조성물 | 프로세서 | 촉매,BT0001,False
281,메탄올,메탄올,19,메탄올,BT0023,False
284,에너지 발생,에너지 발생,0,RF 에너지 | 에너지 발생,BT0006,False
284,RF 에너지,RF 에너지,0,RF 에너지 | 에너지 발생,BT0006,False
284,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
285,청정기,청정기,1,조성물 | 프로세서 | 촉매,BT0001,False
286,방사선,방사선,9,레이저 | 방사선 | 자외선,BT0008,False
287,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
287,포토레지스트,포토레지스트,1,조성물 | 프로세서 | 촉매,BT0001,False
287,자외선,자외선,9,레이저 | 방사선 | 자외선,BT0008,False
287,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
287,포토레지스트 조성물,포토레지스트 조성물,22,포토레지스트 조성물,BT0016,False
289,와이어,와이어,1,조성물 | 프로세서 | 촉매,BT0001,False
290,레이트,레이트,24,레이트 | 파일럿 | AAV,BT0010,False
292,방사선,방사선,9,레이저 | 방사선 | 자외선,BT0008,False
293,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
294,카운터,카운터,1,조성물 | 프로세서 | 촉매,BT0001,False
296,메모리,메모리,3,메모리 | 인코딩,BT0012,False
298,레이저,레이저,9,레이저 | 방사선 | 자외선,BT0008,False
303,스테이션,스테이션,1,조성물 | 프로세서 | 촉매,BT0001,False
306,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
306,메모리,메모리,3,메모리 | 인코딩,BT0012,False
306,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
306,이미지,이미지,7,이미지 센서,BT0005,False
307,주파수,주파수,1,조성물 | 프로세서 | 촉매,BT0001,False
308,열처리,열처리,0,RF 에너지 | 에너지 발생,BT0006,False
309,방사선,방사선,9,레이저 | 방사선 | 자외선,BT0008,False
310,플레이트,플레이트,1,조성물 | 프로세서 | 촉매,BT0001,False
310,레독스,레독스,1,조성물 | 프로세서 | 촉매,BT0001,False
310,배터리,배터리,16,배터리,BT0018,False
311,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
311,중합체,중합체,1,조성물 | 프로세서 | 촉매,BT0001,False
311,혼합물,혼합물,1,조성물 | 프로세서 | 촉매,BT0001,False
312,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
312,메모리,메모리,3,메모리 | 인코딩,BT0012,False
312,카메라,카메라,7,이미지 센서,BT0005,False
312,이미지,이미지,7,이미지 센서,BT0005,False
314,인서트,인서트,1,조성물 | 프로세서 | 촉매,BT0001,False
315,매트릭스,매트릭스,1,조성물 | 프로세서 | 촉매,BT0001,False
316,화학식,화학식,10,알루미늄 합금,BT0003,False
317,사용자 단말,사용자 단말,1,조성물 | 프로세서 | 촉매,BT0001,False
317,데이터 유닛,데이터 유닛,15,데이터 유닛,BT0019,False
318,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
319,백라이트,백라이트,1,조성물 | 프로세서 | 촉매,BT0001,False
319,자외선,자외선,9,레이저 | 방사선 | 자외선,BT0008,False
320,나트륨 이온,나트륨 이온,10,알루미늄 합금,BT0003,False
321,HARQ,HARQ,13,HARQ,BT0025,False
321,ACK,ACK,25,ACK,BT0026,False
321,레이트,레이트,24,레이트 | 파일럿 | AAV,BT0010,False
321,인코딩,인코딩,3,메모리 | 인코딩,BT0012,False
321,CSI,CSI,6,CSI,BT0027,False
323,이미지,이미지,7,이미지 센서,BT0005,False
323,실시간,실시간,1,조성물 | 프로세서 | 촉매,BT0001,False
324,방향족,방향족,1,조성물 | 프로세서 | 촉매,BT0001,False
324,탄소,탄소,23,탄소,BT0017,False
324,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
328,억제제,억제제,1,조성물 | 프로세서 | 촉매,BT0001,False
328,단백질,단백질,14,단백질,BT0021,False
328,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
329,컴퓨터 프로그램,컴퓨터 프로그램,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
329,프로그램 제품,프로그램 제품,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
329,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
329,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
329,레이저,레이저,9,레이저 | 방사선 | 자외선,BT0008,False
329,파라미터,파라미터,1,조성물 | 프로세서 | 촉매,BT0001,False
331,방향족,방향족,1,조성물 | 프로세서 | 촉매,BT0001,False
331,전해질,전해질,1,조성물 | 프로세서 | 촉매,BT0001,False
331,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
331,주파수,주파수,1,조성물 | 프로세서 | 촉매,BT0001,False
332,플라즈마,플라즈마,1,조성물 | 프로세서 | 촉매,BT0001,False
332,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
333,단백질,단백질,14,단백질,BT0021,False
333,유전자,유전자,21,유전자,BT0020,False
334,중합체,중합체,1,조성물 | 프로세서 | 촉매,BT0001,False
334,혼합물,혼합물,1,조성물 | 프로세서 | 촉매,BT0001,False
334,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
334,포토레지스트,포토레지스트,1,조성물 | 프로세서 | 촉매,BT0001,False
334,포토레지스트 조성물,포토레지스트 조성물,22,포토레지스트 조성물,BT0016,False
335,이미지,이미지,7,이미지 센서,BT0005,False
336,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
336,전해질,전해질,1,조성물 | 프로세서 | 촉매,BT0001,False
336,레독스,레독스,1,조성물 | 프로세서 | 촉매,BT0001,False
336,배터리,배터리,16,배터리,BT0018,False
341,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
341,컴퓨터 구현,컴퓨터 구현,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
342,자외선,자외선,9,레이저 | 방사선 | 자외선,BT0008,False
342,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
343,억제제,억제제,1,조성물 | 프로세서 | 촉매,BT0001,False
344,컴퓨터 프로그램,컴퓨터 프로그램,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
344,프로그램 제품,프로그램 제품,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
344,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
345,오디오,오디오,27,초음파 발생 | 전자파 차폐,BT0007,False
345,비디오,비디오,7,이미지 센서,BT0005,False
345,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
345,스트림,스트림,1,조성물 | 프로세서 | 촉매,BT0001,False
345,실시간,실시간,1,조성물 | 프로세서 | 촉매,BT0001,False
346,알루미늄,알루미늄,10,알루미늄 합금,BT0003,False
346,알루미늄 합금,알루미늄 합금,10,알루미늄 합금,BT0003,False
346,양극,양극,1,조성물 | 프로세서 | 촉매,BT0001,False
347,알루미늄,알루미늄,10,알루미늄 합금,BT0003,False
347,열처리,열처리,0,RF 에너지 | 에너지 발생,BT0006,False
347,리튬,리튬,10,알루미늄 합금,BT0003,False
348,스트림,스트림,1,조성물 | 프로세서 | 촉매,BT0001,False
348,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
349,메모리,메모리,3,메모리 | 인코딩,BT0012,False
349,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
350,혼합물,혼합물,1,조성물 | 프로세서 | 촉매,BT0001,False
351,파라미터,파라미터,1,조성물 | 프로세서 | 촉매,BT0001,False
352,나트륨 이온,나트륨 이온,10,알루미늄 합금,BT0003,False
352,리튬,리튬,10,알루미늄 합금,BT0003,False
352,배터리,배터리,16,배터리,BT0018,False
353,HARQ,HARQ,13,HARQ,BT0025,False
353,ACK,ACK,25,ACK,BT0026,False
354,업데이트,업데이트,1,조성물 | 프로세서 | 촉매,BT0001,False
355,PDCCH,PDCCH,17,PDCCH,BT0028,False
355,주파수,주파수,1,조성물 | 프로세서 | 촉매,BT0001,False
355,CSI,CSI,6,CSI,BT0027,False
356,방향족,방향족,1,조성물 | 프로세서 | 촉매,BT0001,False
357,단말기,단말기,1,조성물 | 프로세서 | 촉매,BT0001,False
357,트레이,트레이,1,조성물 | 프로세서 | 촉매,BT0001,False
357,이미지 센서,이미지 센서,7,이미지 센서,BT0005,False
357,이미지,이미지,7,이미지 센서,BT0005,False
358,배터리,배터리,16,배터리,BT0018,False
359,게이트,게이트,1,조성물 | 프로세서 | 촉매,BT0001,False
359,트랜지스터,트랜지스터,5,반도체 장치 | 반도체 디바이스,BT0004,False
360,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
364,사용자 단말,사용자 단말,1,조성물 | 프로세서 | 촉매,BT0001,False
364,애플리케이션,애플리케이션,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
366,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
368,화학식,화학식,10,알루미늄 합금,BT0003,False
369,레이저,레이저,9,레이저 | 방사선 | 자외선,BT0008,False
372,단말기,단말기,1,조성물 | 프로세서 | 촉매,BT0001,False
372,테스트,테스트,11,테스트 코드,BT0015,False
373,탄소,탄소,23,탄소,BT0017,False
375,파라미터,파라미터,1,조성물 | 프로세서 | 촉매,BT0001,False
375,이미지,이미지,7,이미지 센서,BT0005,False
375,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
375,컴퓨터 구현,컴퓨터 구현,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
377,에너지 발생,에너지 발생,0,RF 에너지 | 에너지 발생,BT0006,False
377,RF 에너지,RF 에너지,0,RF 에너지 | 에너지 발생,BT0006,False
377,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
380,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
381,초음파,초음파,1,조성물 | 프로세서 | 촉매,BT0001,False
382,게이트,게이트,1,조성물 | 프로세서 | 촉매,BT0001,False
382,플라스틱,플라스틱,2,접착제 | 플라스틱 | 폴리머,BT0009,False
384,매트릭스,매트릭스,1,조성물 | 프로세서 | 촉매,BT0001,False
385,스마트,스마트,1,조성물 | 프로세서 | 촉매,BT0001,False
386,컴퓨터 프로그램,컴퓨터 프로그램,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
386,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
387,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
387,청정기,청정기,1,조성물 | 프로세서 | 촉매,BT0001,False
387,사용자 단말,사용자 단말,1,조성물 | 프로세서 | 촉매,BT0001,False
388,단백질,단백질,14,단백질,BT0021,False
391,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
391,열처리,열처리,0,RF 에너지 | 에너지 발생,BT0006,False
391,레이트,레이트,24,레이트 | 파일럿 | AAV,BT0010,False
392,그리퍼,그리퍼,1,조성물 | 프로세서 | 촉매,BT0001,False
399,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
401,음극,음극,1,조성물 | 프로세서 | 촉매,BT0001,False
401,리튬,리튬,10,알루미늄 합금,BT0003,False
402,스트림,스트림,1,조성물 | 프로세서 | 촉매,BT0001,False
402,비디오,비디오,7,이미지 센서,BT0005,False
402,인코딩,인코딩,3,메모리 | 인코딩,BT0012,False
402,파라미터,파라미터,1,조성물 | 프로세서 | 촉매,BT0001,False
403,파이프,파이프,20,파이프,BT0024,False
404,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
408,데이터 유닛,데이터 유닛,15,데이터 유닛,BT0019,False
411,화학식,화학식,10,알루미늄 합금,BT0003,False
411,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
412,카메라,카메라,7,이미지 센서,BT0005,False
414,단백질,단백질,14,단백질,BT0021,False
414,유전자,유전자,21,유전자,BT0020,False
415,모니터링 시스템,모니터링 시스템,18,모니터링 시스템,BT0014,False
415,모니터링,모니터링,18,모니터링 시스템,BT0014,False
417,전자파 차폐,전자파 차폐,27,초음파 발생 | 전자파 차폐,BT0007,False
418,커넥터,커넥터,8,케이블 | 단섬유 | 커넥터,BT0011,False
418,어셈블리,어셈블리,1,조성물 | 프로세서 | 촉매,BT0001,False
421,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
421,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
421,메모리,메모리,3,메모리 | 인코딩,BT0012,False
421,테스트,테스트,11,테스트 코드,BT0015,False
421,드라이버,드라이버,26,자동차 | 드라이버,BT0013,False
423,유전자,유전자,21,유전자,BT0020,False
423,AAV,AAV,24,레이트 | 파일럿 | AAV,BT0010,False
423,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
424,단말기,단말기,1,조성물 | 프로세서 | 촉매,BT0001,False
424,에너지,에너지,0,RF 에너지 | 에너지 발생,BT0006,False
425,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
425,캐비닛,캐비닛,1,조성물 | 프로세서 | 촉매,BT0001,False
426,스트림,스트림,1,조성물 | 프로세서 | 촉매,BT0001,False
426,산화물,산화물,10,알루미늄 합금,BT0003,False
427,배터리,배터리,16,배터리,BT0018,False
428,바이러스,바이러스,12,바이러스,BT0022,False
428,레이트,레이트,24,레이트 | 파일럿 | AAV,BT0010,False
428,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
433,어셈블리,어셈블리,1,조성물 | 프로세서 | 촉매,BT0001,False
433,트레이,트레이,1,조성물 | 프로세서 | 촉매,BT0001,False
435,단말기,단말기,1,조성물 | 프로세서 | 촉매,BT0001,False
435,컴퓨터 프로그램,컴퓨터 프로그램,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
435,컴퓨터,컴퓨터,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
436,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
436,카메라,카메라,7,이미지 센서,BT0005,False
437,폴리머,폴리머,2,접착제 | 플라스틱 | 폴리머,BT0009,False
440,탄소,탄소,23,탄소,BT0017,False
443,유전자,유전자,21,유전자,BT0020,False
443,카트리지,카트리지,1,조성물 | 프로세서 | 촉매,BT0001,False
444,단말기,단말기,1,조성물 | 프로세서 | 촉매,BT0001,False
444,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
445,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
445,텍스트,텍스트,1,조성물 | 프로세서 | 촉매,BT0001,False
445,단말기,단말기,1,조성물 | 프로세서 | 촉매,BT0001,False
445,디지털,디지털,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
446,바이러스,바이러스,12,바이러스,BT0022,False
449,라이트,라이트,1,조성물 | 프로세서 | 촉매,BT0001,False
449,매트릭스,매트릭스,1,조성물 | 프로세서 | 촉매,BT0001,False
449,백라이트,백라이트,1,조성물 | 프로세서 | 촉매,BT0001,False
450,반도체 디바이스,반도체 디바이스,5,반도체 장치 | 반도체 디바이스,BT0004,False
450,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
450,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
451,접착제,접착제,2,접착제 | 플라스틱 | 폴리머,BT0009,False
451,아크릴,아크릴,1,조성물 | 프로세서 | 촉매,BT0001,False
451,알루미늄,알루미늄,10,알루미늄 합금,BT0003,False
451,혼합물,혼합물,1,조성물 | 프로세서 | 촉매,BT0001,False
451,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
451,세라믹,세라믹,1,조성물 | 프로세서 | 촉매,BT0001,False
451,산화물,산화물,10,알루미늄 합금,BT0003,False
451,실리콘,실리콘,5,반도체 장치 | 반도체 디바이스,BT0004,False
452,스펜서,스펜서,1,조성물 | 프로세서 | 촉매,BT0001,False
452,스마트,스마트,1,조성물 | 프로세서 | 촉매,BT0001,False
453,초음파,초음파,1,조성물 | 프로세서 | 촉매,BT0001,False
455,열처리,열처리,0,RF 에너지 | 에너지 발생,BT0006,False
455,파라미터,파라미터,1,조성물 | 프로세서 | 촉매,BT0001,False
457,카메라,카메라,7,이미지 센서,BT0005,False
458,메모리,메모리,3,메모리 | 인코딩,BT0012,False
459,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
460,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
460,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
460,메모리,메모리,3,메모리 | 인코딩,BT0012,False
460,카메라,카메라,7,이미지 센서,BT0005,False
460,이미지,이미지,7,이미지 센서,BT0005,False
462,사용자 단말,사용자 단말,1,조성물 | 프로세서 | 촉매,BT0001,False
463,방사선,방사선,9,레이저 | 방사선 | 자외선,BT0008,False
463,폴리머,폴리머,2,접착제 | 플라스틱 | 폴리머,BT0009,False
463,포토레지스트,포토레지스트,1,조성물 | 프로세서 | 촉매,BT0001,False
463,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
463,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
465,전해질,전해질,1,조성물 | 프로세서 | 촉매,BT0001,False
465,복합체,복합체,1,조성물 | 프로세서 | 촉매,BT0001,False
465,화학식,화학식,10,알루미늄 합금,BT0003,False
465,리튬,리튬,10,알루미늄 합금,BT0003,False
467,카트리지,카트리지,1,조성물 | 프로세서 | 촉매,BT0001,False
467,와이어,와이어,1,조성물 | 프로세서 | 촉매,BT0001,False
468,트랜지스터,트랜지스터,5,반도체 장치 | 반도체 디바이스,BT0004,False
468,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
469,세라믹,세라믹,1,조성물 | 프로세서 | 촉매,BT0001,False
469,플레이트,플레이트,1,조성물 | 프로세서 | 촉매,BT0001,False
469,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
470,컴퓨팅,컴퓨팅,4,디지털 변환 | 디지털 트윈 | 컴퓨터 프로그램,BT0002,False
470,캐비닛,캐비닛,1,조성물 | 프로세서 | 촉매,BT0001,False
474,반도체 장치,반도체 장치,5,반도체 장치 | 반도체 디바이스,BT0004,False
474,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
475,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
476,게이트,게이트,1,조성물 | 프로세서 | 촉매,BT0001,False
476,반도체 장치,반도체 장치,5,반도체 장치 | 반도체 디바이스,BT0004,False
476,산화물,산화물,10,알루미늄 합금,BT0003,False
476,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
477,어셈블리,어셈블리,1,조성물 | 프로세서 | 촉매,BT0001,False
477,파이프,파이프,20,파이프,BT0024,False
478,양극,양극,1,조성물 | 프로세서 | 촉매,BT0001,False
478,리튬,리튬,10,알루미늄 합금,BT0003,False
479,트레이,트레이,1,조성물 | 프로세서 | 촉매,BT0001,False
480,프로세스,프로세스,1,조성물 | 프로세서 | 촉매,BT0001,False
480,이미지,이미지,7,이미지 센서,BT0005,False
481,파일럿,파일럿,24,레이트 | 파일럿 | AAV,BT0010,False
482,이벤트,이벤트,1,조성물 | 프로세서 | 촉매,BT0001,False
485,촉매,촉매,1,조성물 | 프로세서 | 촉매,BT0001,False
485,실리콘,실리콘,5,반도체 장치 | 반도체 디바이스,BT0004,False
486,단백질,단백질,14,단백질,BT0021,False
487,프로세서,프로세서,1,조성물 | 프로세서 | 촉매,BT0001,False
487,사용자 단말,사용자 단말,1,조성물 | 프로세서 | 촉매,BT0001,False
490,어셈블리,어셈블리,1,조성물 | 프로세서 | 촉매,BT0001,False
491,반도체,반도체,5,반도체 장치 | 반도체 디바이스,BT0004,False
492,AAV,AAV,24,레이트 | 파일럿 | AAV,BT0010,False
494,인서트,인서트,1,조성물 | 프로세서 | 촉매,BT0001,False
496,디스플레이,디스플레이,1,조성물 | 프로세서 | 촉매,BT0001,False
497,커넥터,커넥터,8,케이블 | 단섬유 | 커넥터,BT0011,False
499,유전자,유전자,21,유전자,BT0020,False
499,마이오,마이오,1,조성물 | 프로세서 | 촉매,BT0001,False
499,조성물,조성물,1,조성물 | 프로세서 | 촉매,BT0001,False
500,플레이트,플레이트,1,조성물 | 프로세서 | 촉매,BT0001,False
500,어셈블리,어셈블리,1,조성물 | 프로세서 | 촉매,BT0001,False
500,배터리,배터리,16,배터리,BT0018,False
